,Unnamed: 0,dataset_name,input_size,output_size
12,12,2_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,14,28
13,13,2_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,14,28
14,14,2_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,14,28
15,15,2_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,14,28
0,0,2_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,105,209
1,1,2_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,105,209
2,2,2_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,105,209
3,3,2_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,105,209
0,0,2_I.v1.l1.ds1.l_combo0.ds_combo0.idays30.odays1,3,6
1,1,2_I.v1.l1.ds1.l_combo0.ds_combo0.idays30.odays7,3,6
2,2,2_I.v1.l1.ds1.l_combo0.ds_combo0.idays60.odays1,3,6
3,3,2_I.v1.l1.ds1.l_combo0.ds_combo0.idays60.odays7,3,6
4,4,2_I.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays1,1,1
5,5,2_I.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,1,1
6,6,2_I.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays1,1,1
7,7,2_I.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays7,1,1
8,8,2_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,3,6
9,9,2_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,3,6
10,10,2_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,3,6
11,11,2_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,3,6
12,12,2_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,1,2
13,13,2_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,1,2
14,14,2_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,1,2
15,15,2_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,1,2
16,16,2_I.v1.l1.ds1.l_combo1.ds_combo0.idays30.odays1,3,6
17,17,2_I.v1.l1.ds1.l_combo1.ds_combo0.idays30.odays7,3,6
18,18,2_I.v1.l1.ds1.l_combo1.ds_combo0.idays60.odays1,3,6
19,19,2_I.v1.l1.ds1.l_combo1.ds_combo0.idays60.odays7,3,6
20,20,2_I.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays1,1,1
21,21,2_I.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays7,1,1
22,22,2_I.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays1,1,1
23,23,2_I.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays7,1,1
24,24,2_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,3,6
25,25,2_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,3,6
26,26,2_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,3,6
27,27,2_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,3,6
28,28,2_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays1,1,2
29,29,2_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays7,1,2
30,30,2_I.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays1,1,2
31,31,2_I.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays7,1,2
32,32,2_I.v1.l1.ds1.l_combo2.ds_combo0.idays30.odays1,3,6
33,33,2_I.v1.l1.ds1.l_combo2.ds_combo0.idays30.odays7,3,6
34,34,2_I.v1.l1.ds1.l_combo2.ds_combo0.idays60.odays1,3,6
35,35,2_I.v1.l1.ds1.l_combo2.ds_combo0.idays60.odays7,3,6
36,36,2_I.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays1,1,1
37,37,2_I.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays7,1,1
38,38,2_I.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays1,1,1
39,39,2_I.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays7,1,1
40,40,2_I.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays1,3,6
41,41,2_I.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays7,3,6
42,42,2_I.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays1,3,6
43,43,2_I.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays7,3,6
44,44,2_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays1,1,2
45,45,2_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays7,1,2
46,46,2_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays1,1,2
47,47,2_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays7,1,2
48,48,2_I.v1.l1.ds1.l_combo3.ds_combo0.idays30.odays1,3,6
49,49,2_I.v1.l1.ds1.l_combo3.ds_combo0.idays30.odays7,3,6
50,50,2_I.v1.l1.ds1.l_combo3.ds_combo0.idays60.odays1,3,6
51,51,2_I.v1.l1.ds1.l_combo3.ds_combo0.idays60.odays7,3,6
52,52,2_I.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays1,1,1
53,53,2_I.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays7,1,1
54,54,2_I.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays1,1,1
55,55,2_I.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays7,1,1
56,56,2_I.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays1,3,6
57,57,2_I.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays7,3,6
58,58,2_I.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays1,3,6
59,59,2_I.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays7,3,6
60,60,2_I.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays1,1,2
61,61,2_I.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays7,1,2
62,62,2_I.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays1,1,2
63,63,2_I.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays7,1,2
64,64,2_I.v1.l1.ds1.l_combo4.ds_combo0.idays30.odays1,3,6
65,65,2_I.v1.l1.ds1.l_combo4.ds_combo0.idays30.odays7,3,6
66,66,2_I.v1.l1.ds1.l_combo4.ds_combo0.idays60.odays1,3,6
67,67,2_I.v1.l1.ds1.l_combo4.ds_combo0.idays60.odays7,3,6
68,68,2_I.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays1,1,1
69,69,2_I.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays7,1,1
70,70,2_I.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays1,1,1
71,71,2_I.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays7,1,1
72,72,2_I.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays1,3,6
73,73,2_I.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays7,3,6
74,74,2_I.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays1,3,6
75,75,2_I.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays7,3,6
76,76,2_I.v1.l1.ds1.l_combo4.ds_combo3.idays30.odays1,1,2
77,77,2_I.v1.l1.ds1.l_combo4.ds_combo3.idays30.odays7,1,2
78,78,2_I.v1.l1.ds1.l_combo4.ds_combo3.idays60.odays1,1,2
79,79,2_I.v1.l1.ds1.l_combo4.ds_combo3.idays60.odays7,1,2
80,80,2_I.v1.l1.ds1.l_combo5.ds_combo0.idays30.odays1,3,6
81,81,2_I.v1.l1.ds1.l_combo5.ds_combo0.idays30.odays7,3,6
82,82,2_I.v1.l1.ds1.l_combo5.ds_combo0.idays60.odays1,3,6
83,83,2_I.v1.l1.ds1.l_combo5.ds_combo0.idays60.odays7,3,6
84,84,2_I.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays1,1,1
85,85,2_I.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays7,1,1
86,86,2_I.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays1,1,1
87,87,2_I.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays7,1,1
88,88,2_I.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays1,3,6
89,89,2_I.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays7,3,6
90,90,2_I.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays1,3,6
91,91,2_I.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays7,3,6
92,92,2_I.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays1,1,2
93,93,2_I.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays7,1,2
94,94,2_I.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays1,1,2
95,95,2_I.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays7,1,2
96,96,2_I.v1.l1.ds1.l_combo6.ds_combo0.idays30.odays1,3,6
97,97,2_I.v1.l1.ds1.l_combo6.ds_combo0.idays30.odays7,3,6
98,98,2_I.v1.l1.ds1.l_combo6.ds_combo0.idays60.odays1,3,6
99,99,2_I.v1.l1.ds1.l_combo6.ds_combo0.idays60.odays7,3,6
100,100,2_I.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays1,1,1
101,101,2_I.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays7,1,1
102,102,2_I.v1.l1.ds1.l_combo6.ds_combo1.idays60.odays1,1,1
103,103,2_I.v1.l1.ds1.l_combo6.ds_combo1.idays60.odays7,1,1
104,104,2_I.v1.l1.ds1.l_combo7.ds_combo0.idays30.odays1,3,6
105,105,2_I.v1.l1.ds1.l_combo7.ds_combo0.idays30.odays7,3,6
106,106,2_I.v1.l1.ds1.l_combo7.ds_combo0.idays60.odays1,3,6
107,107,2_I.v1.l1.ds1.l_combo7.ds_combo0.idays60.odays7,3,6
108,108,2_I.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays1,1,1
109,109,2_I.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays7,1,1
110,110,2_I.v1.l1.ds1.l_combo7.ds_combo1.idays60.odays1,1,1
111,111,2_I.v1.l1.ds1.l_combo7.ds_combo1.idays60.odays7,1,1
112,112,2_I.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays1,3,6
113,113,2_I.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays7,3,6
114,114,2_I.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays1,3,6
115,115,2_I.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays7,3,6
116,116,2_I.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays1,1,2
117,117,2_I.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays7,1,2
118,118,2_I.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays1,1,2
119,119,2_I.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays7,1,2
120,120,2_I.v1.l1.ds1.l_combo8.ds_combo0.idays30.odays1,3,6
121,121,2_I.v1.l1.ds1.l_combo8.ds_combo0.idays30.odays7,3,6
122,122,2_I.v1.l1.ds1.l_combo8.ds_combo0.idays60.odays1,3,6
123,123,2_I.v1.l1.ds1.l_combo8.ds_combo0.idays60.odays7,3,6
124,124,2_I.v1.l1.ds1.l_combo8.ds_combo1.idays30.odays1,1,1
125,125,2_I.v1.l1.ds1.l_combo8.ds_combo1.idays30.odays7,1,1
126,126,2_I.v1.l1.ds1.l_combo8.ds_combo1.idays60.odays1,1,1
127,127,2_I.v1.l1.ds1.l_combo8.ds_combo1.idays60.odays7,1,1
128,128,2_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays1,3,6
129,129,2_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays7,3,6
130,130,2_I.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays1,3,6
131,131,2_I.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays7,3,6
132,132,2_I.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays1,1,2
133,133,2_I.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays7,1,2
134,134,2_I.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays1,1,2
135,135,2_I.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays7,1,2
136,136,2_I.v1.l1.ds1.l_combo9.ds_combo0.idays30.odays1,3,6
137,137,2_I.v1.l1.ds1.l_combo9.ds_combo0.idays30.odays7,3,6
138,138,2_I.v1.l1.ds1.l_combo9.ds_combo0.idays60.odays1,3,6
139,139,2_I.v1.l1.ds1.l_combo9.ds_combo0.idays60.odays7,3,6
140,140,2_I.v1.l1.ds1.l_combo9.ds_combo1.idays30.odays1,1,1
141,141,2_I.v1.l1.ds1.l_combo9.ds_combo1.idays30.odays7,1,1
142,142,2_I.v1.l1.ds1.l_combo9.ds_combo1.idays60.odays1,1,1
143,143,2_I.v1.l1.ds1.l_combo9.ds_combo1.idays60.odays7,1,1
144,144,2_I.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays1,1,2
145,145,2_I.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays7,1,2
146,146,2_I.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays1,1,2
147,147,2_I.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays7,1,2
148,148,2_I.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays1,1,2
149,149,2_I.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays7,1,2
150,150,2_I.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays1,1,2
151,151,2_I.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays7,1,2
152,152,2_I.v1.l1.ds1.l_combo10.ds_combo0.idays30.odays1,3,6
153,153,2_I.v1.l1.ds1.l_combo10.ds_combo0.idays30.odays7,3,6
154,154,2_I.v1.l1.ds1.l_combo10.ds_combo0.idays60.odays1,3,6
155,155,2_I.v1.l1.ds1.l_combo10.ds_combo0.idays60.odays7,3,6
156,156,2_I.v1.l1.ds1.l_combo10.ds_combo1.idays30.odays1,1,1
157,157,2_I.v1.l1.ds1.l_combo10.ds_combo1.idays30.odays7,1,1
158,158,2_I.v1.l1.ds1.l_combo10.ds_combo1.idays60.odays1,1,1
159,159,2_I.v1.l1.ds1.l_combo10.ds_combo1.idays60.odays7,1,1
160,160,2_I.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays1,1,2
161,161,2_I.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays7,1,2
162,162,2_I.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays1,1,2
163,163,2_I.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays7,1,2
164,164,2_I.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays1,1,2
165,165,2_I.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays7,1,2
166,166,2_I.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays1,1,2
167,167,2_I.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays7,1,2
168,168,2_I.v1.l1.ds1.l_combo11.ds_combo0.idays30.odays1,3,6
169,169,2_I.v1.l1.ds1.l_combo11.ds_combo0.idays30.odays7,3,6
170,170,2_I.v1.l1.ds1.l_combo11.ds_combo0.idays60.odays1,3,6
171,171,2_I.v1.l1.ds1.l_combo11.ds_combo0.idays60.odays7,3,6
172,172,2_I.v1.l1.ds1.l_combo11.ds_combo1.idays30.odays1,1,1
173,173,2_I.v1.l1.ds1.l_combo11.ds_combo1.idays30.odays7,1,1
174,174,2_I.v1.l1.ds1.l_combo11.ds_combo1.idays60.odays1,1,1
175,175,2_I.v1.l1.ds1.l_combo11.ds_combo1.idays60.odays7,1,1
176,176,2_I.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays1,3,6
177,177,2_I.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays7,3,6
178,178,2_I.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays1,3,6
179,179,2_I.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays7,3,6
180,180,2_I.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays1,1,2
181,181,2_I.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays7,1,2
182,182,2_I.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays1,1,2
183,183,2_I.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays7,1,2
184,184,2_I.v1.l1.ds1.l_combo12.ds_combo0.idays30.odays1,3,6
185,185,2_I.v1.l1.ds1.l_combo12.ds_combo0.idays30.odays7,3,6
186,186,2_I.v1.l1.ds1.l_combo12.ds_combo0.idays60.odays1,3,6
187,187,2_I.v1.l1.ds1.l_combo12.ds_combo0.idays60.odays7,3,6
188,188,2_I.v1.l1.ds1.l_combo12.ds_combo1.idays30.odays1,1,1
189,189,2_I.v1.l1.ds1.l_combo12.ds_combo1.idays30.odays7,1,1
190,190,2_I.v1.l1.ds1.l_combo12.ds_combo1.idays60.odays1,1,1
191,191,2_I.v1.l1.ds1.l_combo12.ds_combo1.idays60.odays7,1,1
192,192,2_I.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays1,3,6
193,193,2_I.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays7,3,6
194,194,2_I.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays1,3,6
195,195,2_I.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays7,3,6
196,196,2_I.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays1,1,2
197,197,2_I.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays7,1,2
198,198,2_I.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays1,1,2
199,199,2_I.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays7,1,2
200,200,2_I.v1.l1.ds1.l_combo13.ds_combo0.idays30.odays1,3,6
201,201,2_I.v1.l1.ds1.l_combo13.ds_combo0.idays30.odays7,3,6
202,202,2_I.v1.l1.ds1.l_combo13.ds_combo0.idays60.odays1,3,6
203,203,2_I.v1.l1.ds1.l_combo13.ds_combo0.idays60.odays7,3,6
204,204,2_I.v1.l1.ds1.l_combo13.ds_combo1.idays30.odays1,1,1
205,205,2_I.v1.l1.ds1.l_combo13.ds_combo1.idays30.odays7,1,1
206,206,2_I.v1.l1.ds1.l_combo13.ds_combo1.idays60.odays1,1,1
207,207,2_I.v1.l1.ds1.l_combo13.ds_combo1.idays60.odays7,1,1
208,208,2_I.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays1,3,6
209,209,2_I.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays7,3,6
210,210,2_I.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays1,3,6
211,211,2_I.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays7,3,6
212,212,2_I.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays1,1,2
213,213,2_I.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays7,1,2
214,214,2_I.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays1,1,2
215,215,2_I.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays7,1,2
216,216,2_I.v1.l1.ds1.l_combo14.ds_combo0.idays30.odays1,3,6
217,217,2_I.v1.l1.ds1.l_combo14.ds_combo0.idays30.odays7,3,6
218,218,2_I.v1.l1.ds1.l_combo14.ds_combo0.idays60.odays1,3,6
219,219,2_I.v1.l1.ds1.l_combo14.ds_combo0.idays60.odays7,3,6
220,220,2_I.v1.l1.ds1.l_combo14.ds_combo1.idays30.odays1,1,1
221,221,2_I.v1.l1.ds1.l_combo14.ds_combo1.idays30.odays7,1,1
222,222,2_I.v1.l1.ds1.l_combo14.ds_combo1.idays60.odays1,1,1
223,223,2_I.v1.l1.ds1.l_combo14.ds_combo1.idays60.odays7,1,1
224,224,2_I.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays1,3,6
225,225,2_I.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays7,3,6
226,226,2_I.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays1,3,6
227,227,2_I.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays7,3,6
228,228,2_I.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays1,1,2
229,229,2_I.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays7,1,2
230,230,2_I.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays1,1,2
231,231,2_I.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays7,1,2
0,0,2_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,8,15
1,1,2_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,8,15
2,2,2_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,8,15
3,3,2_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,8,15
4,4,2_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,8,15
5,5,2_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,8,15
6,6,2_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,8,15
7,7,2_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,8,15
8,8,2_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,8,15
9,9,2_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,8,15
10,10,2_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,8,15
11,11,2_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,8,15
12,12,2_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,8,15
13,13,2_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,8,15
14,14,2_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,8,15
15,15,2_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,8,15
16,16,2_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,8,15
17,17,2_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,8,15
18,18,2_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,8,15
19,19,2_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,8,15
20,20,2_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,8,15
21,21,2_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,8,15
22,22,2_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,8,15
23,23,2_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,8,15
24,24,2_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,4,7
25,25,2_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,4,7
26,26,2_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,4,7
27,27,2_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,4,7
28,28,2_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,8,15
29,29,2_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,8,15
30,30,2_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,8,15
31,31,2_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,8,15
32,32,2_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,8,15
33,33,2_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,8,15
34,34,2_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,8,15
35,35,2_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,8,15
36,36,2_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,6,11
37,37,2_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,6,11
38,38,2_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,6,11
39,39,2_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,6,11
40,40,2_J.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,6,11
41,41,2_J.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,6,11
42,42,2_J.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,6,11
43,43,2_J.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,6,11
44,44,2_J.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,8,15
45,45,2_J.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,8,15
46,46,2_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,8,15
47,47,2_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,8,15
48,48,2_J.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,8,15
49,49,2_J.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,8,15
50,50,2_J.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,8,15
51,51,2_J.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,8,15
52,52,2_J.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,8,15
53,53,2_J.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,8,15
54,54,2_J.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,8,15
55,55,2_J.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,8,15
56,56,2_J.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,8,15
57,57,2_J.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,8,15
58,58,2_J.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,8,15
59,59,2_J.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,8,15
0,0,2_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,8,15
1,1,2_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,8,15
2,2,2_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,8,15
3,3,2_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,8,15
4,4,2_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,8,15
5,5,2_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,8,15
6,6,2_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,8,15
7,7,2_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,8,15
8,8,2_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,8,15
9,9,2_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,8,15
10,10,2_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,8,15
11,11,2_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,8,15
12,12,2_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,8,15
13,13,2_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,8,15
14,14,2_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,8,15
15,15,2_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,8,15
16,16,2_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,8,15
17,17,2_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,8,15
18,18,2_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,8,15
19,19,2_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,8,15
20,20,2_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,8,15
21,21,2_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,8,15
22,22,2_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,8,15
23,23,2_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,8,15
24,24,2_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,4,7
